,Nb_iterations,Call_down_and_in
1347,67400,0.23301759274958964
1348,67450,0.23284485917453435
1349,67500,0.2327305659112794
1350,67550,0.23301513621178593
1351,67600,0.23311326512026545
1352,67650,0.23299243547992166
1353,67700,0.2330054009802427
1354,67750,0.23307293905595378
1355,67800,0.23300306458635828
1356,67850,0.2330184751723322
1357,67900,0.2328468857208062
1358,67950,0.23285734772347313
1359,68000,0.23313045629533433
1360,68050,0.23339205394027276
1361,68100,0.23361468713075764
1362,68150,0.23348127225324158
1363,68200,0.23353512370025922
1364,68250,0.23369025556563972
1365,68300,0.23416192486283727
1366,68350,0.23411008352884966
1367,68400,0.23418003019723718
1368,68450,0.23407664099192485
1369,68500,0.23406045405511364
1370,68550,0.23404018397249043
1371,68600,0.23388144275221975
1372,68650,0.2337110993853208
1373,68700,0.23375500340484154
1374,68750,0.23365937451360008
1375,68800,0.23365743704230713
1376,68850,0.23370136457346033
1377,68900,0.23367211445710506
1378,68950,0.2335933931886066
1379,69000,0.23359460406160754
1380,69050,0.23356030167628866
1381,69100,0.23377251550270498
1382,69150,0.23411274159262968
1383,69200,0.23413141982713073
1384,69250,0.2340403550801037
1385,69300,0.23394340132722682
1386,69350,0.23391693481590534
1387,69400,0.23374840676488523
1388,69450,0.23359598376601404
1389,69500,0.23345264145115197
1390,69550,0.23367940562076026
1391,69600,0.23374055002102043
1392,69650,0.2336107099520055
1393,69700,0.2336787936056742
1394,69750,0.23364800589246504
1395,69800,0.23362151840289763
1396,69850,0.23366557452535686
1397,69900,0.23376219988241756
1398,69950,0.2336720445464403
1399,70000,0.2338706560160773
1400,70050,0.23375991224543952
1401,70100,0.2342237421010185
1402,70150,0.23433440516016413
1403,70200,0.23451737442940127
1404,70250,0.23438596595494315
1405,70300,0.23425691176574226
1406,70350,0.23419536637348276
1407,70400,0.2342396747272169
1408,70450,0.2342766148008247
1409,70500,0.23445146424108973
1410,70550,0.23428530445069914
1411,70600,0.23417340188572588
1412,70650,0.23469323524908858
1413,70700,0.23455643032094228
1414,70750,0.23462755575412853
1415,70800,0.2345233133880935
1416,70850,0.23446774118379085
1417,70900,0.23446966763281965
1418,70950,0.23430443178529828
1419,71000,0.23419152388272552
1420,71050,0.2342038500967768
1421,71100,0.23413819106617917
1422,71150,0.23409048658855017
1423,71200,0.2339557430093484
1424,71250,0.23383388731279475
1425,71300,0.23388387791229798
1426,71350,0.23374766996576515
1427,71400,0.23384263434575478
1428,71450,0.2337693922018162
1429,71500,0.23373680969391877
1430,71550,0.23361779926195136
1431,71600,0.23354024981453295
1432,71650,0.23349468639997398
1433,71700,0.2334516720244892
1434,71750,0.23332725912824237
1435,71800,0.23336339000855777
1436,71850,0.23320099377333958
1437,71900,0.23329614520172381
1438,71950,0.2332894240363902
1439,72000,0.23365746788731373
1440,72050,0.23360839589005372
1441,72100,0.23353947272019582
1442,72150,0.2334100322247113
1443,72200,0.23338135505098614
1444,72250,0.2334018649668144
1445,72300,0.23351329498498338
1446,72350,0.23346634571719319
1447,72400,0.23350775308269517
1448,72450,0.2335632854569681
1449,72500,0.23356034063042322
1450,72550,0.2335374190407602
1451,72600,0.23376711540673398
1452,72650,0.23363353026113873
1453,72700,0.23347284695284357
1454,72750,0.23340332467723424
1455,72800,0.23325726002149383
1456,72850,0.23326104996593264
1457,72900,0.2333159773277868
1458,72950,0.23330609024249682
1459,73000,0.2333756538778076
1460,73050,0.23321652368445187
1461,73100,0.23324700984706506
1462,73150,0.23324415656077946
1463,73200,0.23360400386212568
1464,73250,0.23391155676665262
1465,73300,0.23386636349100176
1466,73350,0.233797329318368
1467,73400,0.23392189978491168
1468,73450,0.23382076397992618
1469,73500,0.23379302668591279
1470,73550,0.23377387960737314
1471,73600,0.23365034735260873
1472,73650,0.23367087816783483
1473,73700,0.23362175799389776
1474,73750,0.23366902399164577
1475,73800,0.23352978383398243
1476,73850,0.23347279790327646
1477,73900,0.23331940671671314
1478,73950,0.23338403371530944
1479,74000,0.23355642040001331
1480,74050,0.23355377230217472
1481,74100,0.23360529174710382
1482,74150,0.23358651725970347
1483,74200,0.2335714666308129
1484,74250,0.2337064907340231
1485,74300,0.23366654256512912
1486,74350,0.23372740618047708
1487,74400,0.2335932496105135
1488,74450,0.23404809056605166
1489,74500,0.23403407472309035
1490,74550,0.2340472928333124
1491,74600,0.2339625385738541
1492,74650,0.23393804635673746
1493,74700,0.23381182782810467
1494,74750,0.23388391638314004
1495,74800,0.2337799307510952
1496,74850,0.23400488577059428
1497,74900,0.23384867423136158
1498,74950,0.23403931106735368
1499,75000,0.23408439663725927
1500,75050,0.23403972228885586
1501,75100,0.23400270117869432
1502,75150,0.2338899074238926
1503,75200,0.23421901976165405
1504,75250,0.23407710338647653
1505,75300,0.23397033127626835
1506,75350,0.23391476256174865
1507,75400,0.23410485210019266
1508,75450,0.23427966041717682
1509,75500,0.23416033233046024
1510,75550,0.2340622175009513
1511,75600,0.23408969709193664
1512,75650,0.23397929548390833
1513,75700,0.23384131487576384
1514,75750,0.23368696417287554
1515,75800,0.2335569168495565
1516,75850,0.23348913020789866
1517,75900,0.23351564158933052
1518,75950,0.23364536910258538
1519,76000,0.2338668524462832
1520,76050,0.2339496902610655
1521,76100,0.23387365877497954
1522,76150,0.2338536907238845
1523,76200,0.2337040673923136
1524,76250,0.23370753319896231
1525,76300,0.23361474051022876
1526,76350,0.2335635699982822
1527,76400,0.23357329807784588
1528,76450,0.23347095815340382
1529,76500,0.23338405832054798
1530,76550,0.2332845278799909
1531,76600,0.23321515039666665
1532,76650,0.23335853087207473
1533,76700,0.23329463492635027
1534,76750,0.23324436143530383
1535,76800,0.2333413803081949
1536,76850,0.23332726316775562
1537,76900,0.2332215903542869
1538,76950,0.23321730068947755
1539,77000,0.23347911692130363
1540,77050,0.23335201456857765
1541,77100,0.23357648271679482
1542,77150,0.23353904326189026
1543,77200,0.23346204561684072
1544,77250,0.23351704128624776
1545,77300,0.23361338205149715
1546,77350,0.23359898033970988
1547,77400,0.2335165583783575
1548,77450,0.23345389263742822
1549,77500,0.23333171251473125
1550,77550,0.2332074310170245
1551,77600,0.23306131929426263
1552,77650,0.233071148196294
1553,77700,0.2329465748913809
1554,77750,0.23298851588049593
1555,77800,0.23300785537173538
1556,77850,0.2328582035699552
1557,77900,0.23289022045552532
1558,77950,0.2328677338498885
1559,78000,0.23275767934412397
1560,78050,0.23260857128560758
1561,78100,0.23266815907533617
1562,78150,0.23255469690626007
1563,78200,0.23263293886633676
1564,78250,0.23271469974075973
1565,78300,0.23278949070152452
1566,78350,0.23267920118873314
1567,78400,0.23258573177422223
1568,78450,0.2327353142457292
1569,78500,0.23289217519100866
1570,78550,0.23281011553887618
1571,78600,0.2329199397144544
1572,78650,0.23310788175093847
1573,78700,0.2332509481278106
1574,78750,0.23318608063501095
1575,78800,0.23306584529898852
1576,78850,0.23337348111326184
1577,78900,0.2334087529184709
1578,78950,0.23331345690883798
1579,79000,0.2333367328194849
1580,79050,0.23339826077157597
1581,79100,0.23335740193619536
1582,79150,0.23333023921852344
1583,79200,0.2333219226158006
1584,79250,0.23330335612531933
1585,79300,0.23321457476842586
1586,79350,0.2331593925767198
1587,79400,0.2330995779090265
1588,79450,0.23313240139891045
1589,79500,0.2333213456931078
1590,79550,0.23358242217330968
1591,79600,0.23356380955744477
1592,79650,0.2334973044817621
1593,79700,0.23364997379334967
1594,79750,0.23366713604278205
1595,79800,0.23391215566784665
1596,79850,0.2338272917767609
1597,79900,0.23381647196631752
1598,79950,0.2338967563038455
1599,80000,0.23375057083115558
1600,80050,0.23372041596017207
1601,80100,0.2336325520135941
1602,80150,0.23352528536587058
1603,80200,0.2335877447385238
1604,80250,0.23348331465839428
1605,80300,0.23342734138203988
1606,80350,0.23332801321586313
1607,80400,0.23330454253999278
1608,80450,0.23327540885921247
1609,80500,0.23320042480768485
1610,80550,0.2332785372739967
1611,80600,0.23326348592354226
1612,80650,0.23332662426142337
1613,80700,0.23335050131465943
1614,80750,0.2335168732743551
1615,80800,0.23345855554364167
1616,80850,0.23351390326560478
1617,80900,0.23353261965488328
1618,80950,0.23339814225149147
1619,81000,0.23325406932417575
1620,81050,0.23315422090700527
1621,81100,0.2330705894162234
1622,81150,0.23292698461682954
1623,81200,0.23290331089851937
1624,81250,0.23284182773543405
1625,81300,0.23284629933854264
1626,81350,0.2327342321029866
1627,81400,0.23276459439417202
1628,81450,0.23262170636814736
1629,81500,0.2325131009735793
1630,81550,0.23238622282083163
1631,81600,0.23224382930194634
1632,81650,0.2321022168684729
1633,81700,0.23204599984414265
1634,81750,0.23194723223546745
1635,81800,0.23201729553165149
1636,81850,0.2319876924724857
1637,81900,0.23201071402650986
1638,81950,0.23199680744494755
1639,82000,0.23193427873070857
1640,82050,0.23202931981845262
1641,82100,0.23188970001063472
1642,82150,0.23189077215969772
1643,82200,0.23183705510914393
1644,82250,0.23180770953145044
1645,82300,0.23193558842583892
1646,82350,0.23179476536061377
1647,82400,0.23184941636097897
1648,82450,0.2318525034918692
1649,82500,0.23184658940134636
1650,82550,0.23173781767086152
1651,82600,0.23161314966198374
1652,82650,0.23154987870578564
1653,82700,0.23153073370051308
1654,82750,0.23141349375217463
1655,82800,0.23143997720410317
1656,82850,0.23179978846471197
1657,82900,0.23178223424877642
1658,82950,0.23176835555132352
1659,83000,0.23180933122923028
1660,83050,0.23185077898011827
1661,83100,0.23191587138331615
1662,83150,0.23185117137995906
1663,83200,0.23175644420545904
1664,83250,0.23183358270502993
1665,83300,0.23206747855936388
1666,83350,0.23195060647906074
1667,83400,0.23213864794614836
1668,83450,0.23236854608753146
1669,83500,0.23251848574463005
1670,83550,0.2324555698802407
1671,83600,0.2323175943808418
1672,83650,0.23237286223453588
1673,83700,0.23242587046049776
1674,83750,0.23281831704598252
1675,83800,0.232754318474318
1676,83850,0.232650102564885
1677,83900,0.23261445695702768
1678,83950,0.2324759135044029
1679,84000,0.23261442261762835
1680,84050,0.23286307874232315
1681,84100,0.23288944472347928
1682,84150,0.23289928525289888
1683,84200,0.23276174924648488
1684,84250,0.23280223867039468
1685,84300,0.23286194601838822
1686,84350,0.2328149009045586
1687,84400,0.23275242451032088
1688,84450,0.23287522973629804
1689,84500,0.23273743374237127
1690,84550,0.23266226007511376
1691,84600,0.23257007359343462
1692,84650,0.23277379156690986
1693,84700,0.2326363808280864
1694,84750,0.23253717738556873
1695,84800,0.23260585004104628
1696,84850,0.2325540646756007
1697,84900,0.23250057343098504
1698,84950,0.23242150361176359
1699,85000,0.23228478508022726
1700,85050,0.2322231533111307
1701,85100,0.2320867119754602
1702,85150,0.23203887283869687
1703,85200,0.23194282313655945
1704,85250,0.23192215707986896
1705,85300,0.23194376065199476
1706,85350,0.23181221473258862
1707,85400,0.23172696081030902
1708,85450,0.231591368674083
1709,85500,0.23149917671734907
1710,85550,0.23142830810150894
1711,85600,0.23139196939808834
1712,85650,0.2313756781807951
1713,85700,0.23135060952228187
1714,85750,0.23150609054059584
1715,85800,0.231432627689206
1716,85850,0.2313004565015884
1717,85900,0.23149692685695433
1718,85950,0.23137898394884066
1719,86000,0.2315356763137542
1720,86050,0.23144499185489312
1721,86100,0.2314793738285567
1722,86150,0.23169228722386698
1723,86200,0.23171358539611986
1724,86250,0.2318641125681387
1725,86300,0.2318828401336856
1726,86350,0.23181277977467138
1727,86400,0.23168605284968416
1728,86450,0.23158467765056712
1729,86500,0.23155532072226034
1730,86550,0.2315016423787713
1731,86600,0.23136798092243252
1732,86650,0.23133341619939832
1733,86700,0.231367152384054
1734,86750,0.2312989400037576
1735,86800,0.23127265671845224
1736,86850,0.23135742909308454
1737,86900,0.23141532355866856
1738,86950,0.23141934162095412
1739,87000,0.2314421327411655
1740,87050,0.23156165248961771
1741,87100,0.23144056673767435
1742,87150,0.23140885433164624
1743,87200,0.2312761657683827
1744,87250,0.23134919517401226
1745,87300,0.23126023872924018
1746,87350,0.23126026236117306
1747,87400,0.23119129912988143
1748,87450,0.23109620878399573
1749,87500,0.23106222314222014
1750,87550,0.23094543882627017
1751,87600,0.2308314919841731
1752,87650,0.23095484664439936
1753,87700,0.23107315599698539
1754,87750,0.23105954047371222
1755,87800,0.2310121700848502
1756,87850,0.23107067656428434
1757,87900,0.23124036395652423
1758,87950,0.23132190693780408
1759,88000,0.23119307292448485
1760,88050,0.23127730665784937
1761,88100,0.23114604825452484
1762,88150,0.23125367026653315
1763,88200,0.23129773078445168
1764,88250,0.23128634487536673
1765,88300,0.2313120975920942
1766,88350,0.23128918601039578
1767,88400,0.23140259529321835
1768,88450,0.23127178545981347
1769,88500,0.23123528549433608
1770,88550,0.23117042361807563
1771,88600,0.23109254047009972
1772,88650,0.23104876770040075
1773,88700,0.231069809538301
1774,88750,0.23097363639493687
1775,88800,0.2308474216894403
1776,88850,0.23090249830319276
1777,88900,0.23096066334741594
1778,88950,0.23091633143748683
1779,89000,0.23094684638325497
1780,89050,0.23087093060787625
1781,89100,0.23088620233424922
1782,89150,0.23093027368366353
1783,89200,0.23086544717908844
1784,89250,0.23088956016998471
1785,89300,0.2308339726565223
1786,89350,0.2308813344867773
1787,89400,0.2307991666755949
1788,89450,0.23101510537258782
1789,89500,0.2308915958311666
1790,89550,0.2310281404374738
1791,89600,0.23091752985374023
1792,89650,0.2307999171533057
1793,89700,0.23070564151341005
1794,89750,0.2305771146936254
1795,89800,0.2305590362049424
1796,89850,0.23052176451455184
1797,89900,0.2304395009313072
1798,89950,0.23042706054087655
1799,90000,0.23051119759407604
1800,90050,0.23058303217977133
1801,90100,0.2304601678797709
1802,90150,0.23058966019205834
1803,90200,0.23054393554455718
1804,90250,0.2304780892909405
1805,90300,0.23039324829964894
1806,90350,0.23068431077837326
1807,90400,0.23070975746999842
1808,90450,0.2306987667505053
1809,90500,0.23063518100617944
1810,90550,0.23060367606150103
1811,90600,0.2305456924274948
1812,90650,0.2305873907408671
1813,90700,0.23065349875945917
1814,90750,0.23111647083829887
1815,90800,0.23098920405920287
1816,90850,0.23096814522180892
1817,90900,0.2308779893458757
1818,90950,0.2307839094936683
1819,91000,0.2308266597592501
1820,91050,0.23088352338968615
1821,91100,0.2307568035634569
1822,91150,0.23087660954346334
1823,91200,0.2308338520964872
1824,91250,0.23090422449851236
1825,91300,0.23084389303858316
1826,91350,0.23079599833378078
1827,91400,0.23080649363604783
1828,91450,0.23083585967346026
1829,91500,0.23078448440625893
1830,91550,0.23077934049052787
1831,91600,0.23084637391793306
1832,91650,0.23084904469479375
1833,91700,0.23081543744109417
1834,91750,0.23068965246156223
1835,91800,0.23079505799574312
1836,91850,0.23066945709814968
1837,91900,0.23071179387537472
1838,91950,0.23072003097997568
1839,92000,0.23073140934966696
1840,92050,0.23060607995838522
1841,92100,0.23053960454039693
1842,92150,0.23062248949470415
1843,92200,0.2309907996611749
1844,92250,0.23108748218745642
1845,92300,0.23105023948196995
1846,92350,0.2310286924587969
1847,92400,0.23104107764795592
1848,92450,0.23110852250128006
1849,92500,0.23101587453081157
1850,92550,0.2312688245124754
1851,92600,0.2312321529768328
1852,92650,0.23129303136139764
1853,92700,0.231288930606954
1854,92750,0.23123742484560453
1855,92800,0.2312612888153236
1856,92850,0.23121693599621404
1857,92900,0.23109249200482748
1858,92950,0.23111136350229142
1859,93000,0.2311191033030989
1860,93050,0.23099491248993229
1861,93100,0.23098767578341964
1862,93150,0.23086969912926336
1863,93200,0.23074584199453738
1864,93250,0.23079362624849462
1865,93300,0.23074592729231166
1866,93350,0.23069276546699638
1867,93400,0.2306976619945543
1868,93450,0.23070142226095844
1869,93500,0.23076564388476206
1870,93550,0.2306627201902302
1871,93600,0.23073823665231
1872,93650,0.23080841777290084
1873,93700,0.23082238036907524
1874,93750,0.23120959620015716
1875,93800,0.23120755525991807
1876,93850,0.23142042446789107
1877,93900,0.23152184766302375
1878,93950,0.23171193735483617
1879,94000,0.23171949071566847
1880,94050,0.23171742619949962
1881,94100,0.2316540551456416
1882,94150,0.2315940773352885
1883,94200,0.2314711505426477
1884,94250,0.23167424913299764
1885,94300,0.23166266481850514
1886,94350,0.23180709688385304
1887,94400,0.23175002251205096
1888,94450,0.2317858161758574
1889,94500,0.23181096064084342
1890,94550,0.23168837419946803
1891,94600,0.23165623456486997
1892,94650,0.23154641078872695
1893,94700,0.23147250312926604
1894,94750,0.23157362585755384
1895,94800,0.23168275160574478
1896,94850,0.23156062047680132
1897,94900,0.23146461553062303
1898,94950,0.23159937691626395
1899,95000,0.23158736389481263
1900,95050,0.2314825033779225
1901,95100,0.23151532141754735
1902,95150,0.23156357679128112
1903,95200,0.2317124741163463
1904,95250,0.23169721106614619
1905,95300,0.23167360461561018
1906,95350,0.23160529831195356
1907,95400,0.23162517904003505
1908,95450,0.2315411935131294
1909,95500,0.23155818050956453
1910,95550,0.2315349123603891
1911,95600,0.2317463009320225
1912,95650,0.23162515806692474
1913,95700,0.23156254278961824
1914,95750,0.23167430834508815
1915,95800,0.23166234574519992
1916,95850,0.23161639515204663
1917,95900,0.23150808827897804
1918,95950,0.23141922225087044
1919,96000,0.23145158885777892
1920,96050,0.2313473491998051
1921,96100,0.23181280565985019
1922,96150,0.23183745424267455
1923,96200,0.23179445502421603
1924,96250,0.2319144288239528
1925,96300,0.23179401634792793
1926,96350,0.23193953543225565
1927,96400,0.23183577562799146
1928,96450,0.23195674507471076
1929,96500,0.23195400641427896
1930,96550,0.2319255133142543
1931,96600,0.2318204293432663
1932,96650,0.23190333882427247
1933,96700,0.23205378594606
1934,96750,0.23204213797921128
1935,96800,0.2319253893195684
1936,96850,0.2318295198904671
1937,96900,0.2318443105476112
1938,96950,0.23172919039108344
1939,97000,0.2316097423547994
1940,97050,0.23149175389607676
1941,97100,0.23147769981502245
1942,97150,0.23142691950077843
1943,97200,0.2313078727314879
1944,97250,0.23138360975592462
1945,97300,0.23150844639275894
1946,97350,0.2315878852769823
1947,97400,0.2316416012052751
1948,97450,0.23156870477303984
1949,97500,0.23147655473318424
1950,97550,0.2314517395295866
1951,97600,0.23144526367927726
1952,97650,0.2314871434513755
1953,97700,0.2314733289353394
1954,97750,0.23137621763647903
1955,97800,0.23149534650952366
1956,97850,0.23152267352583536
1957,97900,0.23161008381281475
1958,97950,0.23150216443230617
1959,98000,0.23170547476761985
1960,98050,0.2316140761373523
1961,98100,0.2315112805488524
1962,98150,0.23147812955005
1963,98200,0.2315130947844698
1964,98250,0.2316904224457046
1965,98300,0.23189718494786069
1966,98350,0.23208370435587133
1967,98400,0.2321118262595509
1968,98450,0.23211946971442823
1969,98500,0.23211263561941037
1970,98550,0.23230356053271967
1971,98600,0.23223315666251362
1972,98650,0.232390053487198
1973,98700,0.2325301436864963
1974,98750,0.23251266820724945
1975,98800,0.23250224325842814
1976,98850,0.23247286149900015
1977,98900,0.23249289580900856
1978,98950,0.2324110860489636
1979,99000,0.23230001743186654
1980,99050,0.2324197422304337
1981,99100,0.23234225559215022
1982,99150,0.23230107903532796
1983,99200,0.23220496582544653
1984,99250,0.23247058976978507
1985,99300,0.23266662477189734
1986,99350,0.23275680705473212
1987,99400,0.2326748580788169
1988,99450,0.23267026714517774
1989,99500,0.23256979969767824
1990,99550,0.232679914091657
1991,99600,0.23261440083761425
1992,99650,0.23260729994629104
1993,99700,0.23259622612412117
1994,99750,0.23268552762330325
1995,99800,0.23280116534302403
1996,99850,0.2328245350827643
1997,99900,0.23270800628642657
1998,99950,0.23269931854190729
1999,100000,0.23263654650206492
